EndDate	EndDeaths	STATE-COUNTY	StartDate	StartDeaths	POPESTIMATE2020	ST_ABBR	VaxStartDate	Series_Complete_Yes_Start	Administered_Dose1_Recip_Start	VaxEndDate	Series_Complete_Yes_End	Administered_Dose1_Recip_End	Deaths	Series_Complete_Yes_Mid	Administered_Dose1_Recip_Mid	FullVaxPer100	OnePlusVaxPer100	DeathsPer100k
2021-04-30	651	AR-PULASKI	2021-03-01	563	392980	AR	2021-01-30	13190	40682	2021-03-31	71425	116893	88	42307.5	78787.5	10.8	20.0	22.4
2021-04-30	47	AR-RANDOLPH	2021-03-01	44	18247	AR	2021-01-30	300	1362	2021-03-31	1842	3098	3	1071.0	2230.0	5.9	12.2	16.4
2021-04-30	166	AR-SALINE	2021-03-01	154	123968	AR	2021-01-30	3488	11283	2021-03-31	18874	30221	12	11181.0	20752.0	9.0	16.7	9.7
2021-04-30	14	AR-SCOTT	2021-03-01	14	10164	AR	2021-01-30	97	619	2021-03-31	1203	1765	0	650.0	1192.0	6.4	11.7	0.0
2021-04-30	18	AR-SEARCY	2021-03-01	15	7842	AR	2021-01-30	47	602	2021-03-31	936	1742	3	491.5	1172.0	6.3	14.9	38.3
2021-04-30	274	AR-SEBASTIAN	2021-03-01	255	127590	AR	2021-01-30	2831	8728	2021-03-31	14537	21193	19	8684.0	14960.5	6.8	11.7	14.9
2021-04-30	45	AR-SHARP	2021-03-01	45	17424	AR	2021-01-30	88	1135	2021-03-31	1745	3436	0	916.5	2285.5	5.3	13.1	0.0
2021-04-30	42	AR-ST. FRANCIS	2021-03-01	36	24682	AR	2021-01-30	143	1403	2021-03-31	3732	6556	6	1937.5	3979.5	7.8	16.1	24.3
2021-04-30	30	AR-STONE	2021-03-01	28	12674	AR	2021-01-30	99	908	2021-03-31	1591	2778	2	845.0	1843.0	6.7	14.5	15.8
2021-04-30	114	AR-UNION	2021-03-01	100	38219	AR	2021-01-30	362	2330	2021-03-31	3928	7549	14	2145.0	4939.5	5.6	12.9	36.6
2021-04-30	23	AR-VAN BUREN	2021-03-01	19	16541	AR	2021-01-30	255	1243	2021-03-31	2229	3968	4	1242.0	2605.5	7.5	15.8	24.2
2021-04-30	346	AR-WASHINGTON	2021-03-01	329	243216	AR	2021-01-30	3681	16279	2021-03-31	31581	54268	17	17631.0	35273.5	7.2	14.5	7.0
2021-04-30	118	AR-WHITE	2021-03-01	107	78729	AR	2021-01-30	1012	6772	2021-03-31	10389	17196	11	5700.5	11984.0	7.2	15.2	14.0
2021-04-30	13	AR-WOODRUFF	2021-03-01	9	6264	AR	2021-01-30	0	0	2021-03-31	1135	1857	4	567.5	928.5	9.1	14.8	63.9
2021-04-30	65	AR-YELL	2021-03-01	63	21181	AR	2021-01-30	172	1436	2021-03-31	2992	4551	2	1582.0	2993.5	7.5	14.1	9.4
2021-04-30	1495	CA-ALAMEDA	2021-03-01	1242	1662323	CA	2021-01-30	24311	104063	2021-03-31	351983	542140	253	188147.0	323101.5	11.3	19.4	15.2
2021-04-30	0	CA-ALPINE	2021-03-01	0	1119	CA	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	47	CA-AMADOR	2021-03-01	41	40083	CA	2021-01-30	506	2528	2021-03-31	6668	13887	6	3587.0	8207.5	8.9	20.5	15.0
2021-04-30	196	CA-BUTTE	2021-03-01	163	212744	CA	2021-01-30	4434	17660	2021-03-31	38245	62156	33	21339.5	39908.0	10.0	18.8	15.5
2021-04-30	52	CA-CALAVERAS	2021-03-01	47	46308	CA	2021-01-30	702	2938	2021-03-31	8147	13847	5	4424.5	8392.5	9.6	18.1	10.8
2021-04-30	16	CA-COLUSA	2021-03-01	13	21558	CA	2021-01-30	0	0	2021-03-31	2718	4964	3	1359.0	2482.0	6.3	11.5	13.9
2021-04-30	795	CA-CONTRA COSTA	2021-03-01	681	1152333	CA	2021-01-30	20781	96324	2021-03-31	246689	401743	114	133735.0	249033.5	11.6	21.6	9.9
2021-04-30	7	CA-DEL NORTE	2021-03-01	5	27968	CA	2021-01-30	206	1017	2021-03-31	2938	5128	2	1572.0	3072.5	5.6	11.0	7.2
2021-04-30	110	CA-EL DORADO	2021-03-01	100	192925	CA	2021-01-30	2849	10924	2021-03-31	34480	54663	10	18664.5	32793.5	9.7	17.0	5.2
2021-04-30	1667	CA-FRESNO	2021-03-01	1443	1000918	CA	2021-01-30	12952	61459	2021-03-31	144269	273034	224	78610.5	167246.5	7.9	16.7	22.4
2021-04-30	25	CA-GLENN	2021-03-01	23	28283	CA	2021-01-30	363	1561	2021-03-31	4292	6991	2	2327.5	4276.0	8.2	15.1	7.1
2021-04-30	38	CA-HUMBOLDT	2021-03-01	33	134977	CA	2021-01-30	1798	9776	2021-03-31	24700	37827	5	13249.0	23801.5	9.8	17.6	3.7
2021-04-30	720	CA-IMPERIAL	2021-03-01	632	180267	CA	2021-01-30	974	6984	2021-03-31	23901	44732	88	12437.5	25858.0	6.9	14.3	48.8
2021-04-30	38	CA-INYO	2021-03-01	37	18046	CA	2021-01-30	0	0	2021-03-31	0	0	1	0.0	0.0	0.0	0.0	5.5
2021-04-30	1353	CA-KERN	2021-03-01	877	901362	CA	2021-01-30	5553	32395	2021-03-31	100420	186065	476	52986.5	109230.0	5.9	12.1	52.8
2021-04-30	246	CA-KINGS	2021-03-01	220	152692	CA	2021-01-30	642	5222	2021-03-31	12949	28294	26	6795.5	16758.0	4.5	11.0	17.0
2021-04-30	43	CA-LAKE	2021-03-01	41	64479	CA	2021-01-30	606	3982	2021-03-31	12827	18658	2	6716.5	11320.0	10.4	17.6	3.1
2021-04-30	24	CA-LASSEN	2021-03-01	19	30016	CA	2021-01-30	284	1967	2021-03-31	3494	5804	5	1889.0	3885.5	6.3	12.9	16.7
2021-04-30	23899	CA-LOS ANGELES	2021-03-01	21467	9943046	CA	2021-01-30	138379	652888	2021-03-31	1581694	2845776	2432	860036.5	1749332.0	8.6	17.6	24.5
2021-04-30	240	CA-MADERA	2021-03-01	214	157761	CA	2021-01-30	1111	7902	2021-03-31	20703	39633	26	10907.0	23767.5	6.9	15.1	16.5
2021-04-30	228	CA-MARIN	2021-03-01	197	257332	CA	2021-01-30	5114	25036	2021-03-31	73527	116190	31	39320.5	70613.0	15.3	27.4	12.0
2021-04-30	7	CA-MARIPOSA	2021-03-01	7	17160	CA	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	48	CA-MENDOCINO	2021-03-01	43	86061	CA	2021-01-30	1157	7796	2021-03-31	19893	28154	5	10525.0	17975.0	12.2	20.9	5.8
2021-04-30	454	CA-MERCED	2021-03-01	401	279252	CA	2021-01-30	1890	10174	2021-03-31	26267	57486	53	14078.5	33830.0	5.0	12.1	19.0
2021-04-30	4	CA-MODOC	2021-03-01	4	8763	CA	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	4	CA-MONO	2021-03-01	4	14534	CA	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	381	CA-MONTEREY	2021-03-01	328	430906	CA	2021-01-30	4375	16560	2021-03-31	57710	117688	53	31042.5	67124.0	7.2	15.6	12.3
2021-04-30	81	CA-NAPA	2021-03-01	69	135965	CA	2021-01-30	2955	15980	2021-03-31	32147	53040	12	17551.0	34510.0	12.9	25.4	8.8
2021-04-30	75	CA-NEVADA	2021-03-01	74	99606	CA	2021-01-30	895	5436	2021-03-31	17988	30847	1	9441.5	18141.5	9.5	18.2	1.0
2021-04-30	4957	CA-ORANGE	2021-03-01	3921	3166857	CA	2021-01-30	40969	200338	2021-03-31	501473	961165	1036	271221.0	580751.5	8.6	18.3	32.7
2021-04-30	289	CA-PLACER	2021-03-01	232	402950	CA	2021-01-30	6677	32899	2021-03-31	80719	125822	57	43698.0	79360.5	10.8	19.7	14.1
2021-04-30	6	CA-PLUMAS	2021-03-01	6	18967	CA	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	4574	CA-RIVERSIDE	2021-03-01	3792	2489188	CA	2021-01-30	19291	118898	2021-03-31	336996	594110	782	178143.5	356504.0	7.2	14.3	31.4
2021-04-30	1663	CA-SACRAMENTO	2021-03-01	1484	1559146	CA	2021-01-30	21662	82131	2021-03-31	239900	408729	179	130781.0	245430.0	8.4	15.7	11.5
2021-04-30	63	CA-SAN BENITO	2021-03-01	61	64055	CA	2021-01-30	558	2348	2021-03-31	7346	14233	2	3952.0	8290.5	6.2	12.9	3.1
2021-04-30	4609	CA-SAN BERNARDINO	2021-03-01	2940	2189183	CA	2021-01-30	28168	106613	2021-03-31	266323	460869	1669	147245.5	283741.0	6.7	13.0	76.2
2021-04-30	3700	CA-SAN DIEGO	2021-03-01	3303	3332427	CA	2021-01-30	52263	272046	2021-03-31	483640	1273291	397	267951.5	772668.5	8.0	23.2	11.9
2021-04-30	537	CA-SAN FRANCISCO	2021-03-01	422	866606	CA	2021-01-30	16465	60222	2021-03-31	192036	336774	115	104250.5	198498.0	12.0	22.9	13.3
2021-04-30	1346	CA-SAN JOAQUIN	2021-03-01	1126	767967	CA	2021-01-30	10420	34976	2021-03-31	97923	185559	220	54171.5	110267.5	7.1	14.4	28.6
2021-04-30	260	CA-SAN LUIS OBISPO	2021-03-01	235	282249	CA	2021-01-30	5455	18141	2021-03-31	43137	75702	25	24296.0	46921.5	8.6	16.6	8.9
2021-04-30	564	CA-SAN MATEO	2021-03-01	515	758308	CA	2021-01-30	14047	57208	2021-03-31	169869	275755	49	91958.0	166481.5	12.1	22.0	6.5
2021-04-30	448	CA-SANTA BARBARA	2021-03-01	413	444766	CA	2021-01-30	4997	31158	2021-03-31	68911	127029	35	36954.0	79093.5	8.3	17.8	7.9
2021-04-30	2069	CA-SANTA CLARA	2021-03-01	1782	1907105	CA	2021-01-30	31601	144046	2021-03-31	347834	568560	287	189717.5	356303.0	9.9	18.7	15.0
2021-04-30	205	CA-SANTA CRUZ	2021-03-01	183	269925	CA	2021-01-30	4466	19892	2021-03-31	57763	95215	22	31114.5	57553.5	11.5	21.3	8.2
2021-04-30	220	CA-SHASTA	2021-03-01	174	179027	CA	2021-01-30	2302	9667	2021-03-31	22925	39712	46	12613.5	24689.5	7.0	13.8	25.7
2021-04-30	0	CA-SIERRA	2021-03-01	0	2920	CA	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	21	CA-SISKIYOU	2021-03-01	14	43245	CA	2021-01-30	541	3488	2021-03-31	7920	13093	7	4230.5	8290.5	9.8	19.2	16.2
2021-04-30	248	CA-SOLANO	2021-03-01	164	446935	CA	2021-01-30	7473	30698	2021-03-31	71429	128545	84	39451.0	79621.5	8.8	17.8	18.8
2021-04-30	318	CA-SONOMA	2021-03-01	298	489819	CA	2021-01-30	7726	32727	2021-03-31	114193	183810	20	60959.5	108268.5	12.4	22.1	4.1
2021-04-30	1043	CA-STANISLAUS	2021-03-01	949	550081	CA	2021-01-30	6824	33690	2021-03-31	69645	157563	94	38234.5	95626.5	7.0	17.4	17.1
2021-04-30	110	CA-SUTTER	2021-03-01	97	96385	CA	2021-01-30	956	5619	2021-03-31	14748	24848	13	7852.0	15233.5	8.1	15.8	13.5
2021-04-30	53	CA-TEHAMA	2021-03-01	52	64494	CA	2021-01-30	392	1672	2021-03-31	6316	11791	1	3354.0	6731.5	5.2	10.4	1.6
2021-04-30	834	CA-TULARE	2021-03-01	761	468680	CA	2021-01-30	3728	21365	2021-03-31	55669	106861	73	29698.5	64113.0	6.3	13.7	15.6
2021-04-30	65	CA-TUOLUMNE	2021-03-01	59	54515	CA	2021-01-30	1172	4493	2021-03-31	11801	19281	6	6486.5	11887.0	11.9	21.8	11.0
2021-04-30	1009	CA-VENTURA	2021-03-01	852	841387	CA	2021-01-30	13448	52248	2021-03-31	147859	260520	157	80653.5	156384.0	9.6	18.6	18.7
2021-04-30	205	CA-YOLO	2021-03-01	185	219728	CA	2021-01-30	3257	13617	2021-03-31	41508	69911	20	22382.5	41764.0	10.2	19.0	9.1
2021-04-30	44	CA-YUBA	2021-03-01	37	80160	CA	2021-01-30	461	3222	2021-03-31	8110	14609	7	4285.5	8915.5	5.3	11.1	8.7
2021-04-30	701	CO-ADAMS	2021-03-01	628	519883	CO	2021-01-30	498	2298	2021-03-31	3277	7050	73	1887.5	4674.0	0.4	0.9	14.0
2021-04-30	30	CO-ALAMOSA	2021-03-01	28	16180	CO	2021-01-30	0	0	2021-03-31	231	1706	2	115.5	853.0	0.7	5.3	12.4
2021-04-30	771	CO-ARAPAHOE	2021-03-01	695	657452	CO	2021-01-30	841	2770	2021-03-31	4361	7412	76	2601.0	5091.0	0.4	0.8	11.6
2021-04-30	1	CO-ARCHULETA	2021-03-01	1	14196	CO	2021-01-30	0	0	2021-03-31	880	2077	0	440.0	1038.5	3.1	7.3	0.0
2021-04-30	4	CO-BACA	2021-03-01	4	3555	CO	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	21	CO-BENT	2021-03-01	21	5356	CO	2021-01-30	0	0	2021-03-31	44	226	0	22.0	113.0	0.4	2.1	0.0
2021-04-30	254	CO-BOULDER	2021-03-01	246	327171	CO	2021-01-30	555	1229	2021-03-31	1171	2442	8	863.0	1835.5	0.3	0.6	2.4
2021-04-30	75	CO-BROOMFIELD	2021-03-01	74	72236	CO	2021-01-30	0	0	2021-03-31	1807	9779	1	903.5	4889.5	1.3	6.8	1.4
2021-04-30	25	CO-CHAFFEE	2021-03-01	24	20661	CO	2021-01-30	0	0	2021-03-31	814	2366	1	407.0	1183.0	2.0	5.7	4.8
2021-04-30	6	CO-CHEYENNE	2021-03-01	5	1795	CO	2021-01-30	0	0	2021-03-31	0	0	1	0.0	0.0	0.0	0.0	55.7
2021-04-30	3	CO-CLEAR CREEK	2021-03-01	2	9586	CO	2021-01-30	0	0	2021-03-31	442	917	1	221.0	458.5	2.3	4.8	10.4
2021-04-30	10	CO-CONEJOS	2021-03-01	9	8143	CO	2021-01-30	0	0	2021-03-31	101	545	1	50.5	272.5	0.6	3.3	12.3
2021-04-30	2	CO-COSTILLA	2021-03-01	2	3921	CO	2021-01-30	0	0	2021-03-31	270	555	0	135.0	277.5	3.4	7.1	0.0
2021-04-30	15	CO-CROWLEY	2021-03-01	14	5696	CO	2021-01-30	0	0	2021-03-31	37	237	1	18.5	118.5	0.3	2.1	17.6
2021-04-30	1	CO-CUSTER	2021-03-01	1	5183	CO	2021-01-30	0	0	2021-03-31	57	639	0	28.5	319.5	0.5	6.2	0.0
2021-04-30	61	CO-DELTA	2021-03-01	60	31067	CO	2021-01-30	0	0	2021-03-31	1386	3744	1	693.0	1872.0	2.2	6.0	3.2
2021-04-30	806	CO-DENVER	2021-03-01	768	735538	CO	2021-01-30	1869	4701	2021-03-31	4019	8156	38	2944.0	6428.5	0.4	0.9	5.2
2021-04-30	0	CO-DOLORES	2021-03-01	0	2096	CO	2021-01-30	0	0	2021-03-31	118	236	0	59.0	118.0	2.8	5.6	0.0
2021-04-30	253	CO-DOUGLAS	2021-03-01	230	360750	CO	2021-01-30	388	1534	2021-03-31	1421	3214	23	904.5	2374.0	0.3	0.7	6.4
2021-04-30	22	CO-EAGLE	2021-03-01	20	54929	CO	2021-01-30	0	0	2021-03-31	3803	8913	2	1901.5	4456.5	3.5	8.1	3.6
2021-04-30	791	CO-EL PASO	2021-03-01	746	728310	CO	2021-01-30	2882	10464	2021-03-31	17234	34986	45	10058.0	22725.0	1.4	3.1	6.2
2021-04-30	13	CO-ELBERT	2021-03-01	12	27313	CO	2021-01-30	0	0	2021-03-31	464	1709	1	232.0	854.5	0.8	3.1	3.7
2021-04-30	55	CO-FREMONT	2021-03-01	50	47867	CO	2021-01-30	0	0	2021-03-31	730	4180	5	365.0	2090.0	0.8	4.4	10.4
2021-04-30	38	CO-GARFIELD	2021-03-01	38	60366	CO	2021-01-30	0	0	2021-03-31	731	7097	0	365.5	3548.5	0.6	5.9	0.0
2021-04-30	3	CO-GILPIN	2021-03-01	3	6235	CO	2021-01-30	0	0	2021-03-31	88	784	0	44.0	392.0	0.7	6.3	0.0
2021-04-30	7	CO-GRAND	2021-03-01	5	15794	CO	2021-01-30	0	0	2021-03-31	245	2241	2	122.5	1120.5	0.8	7.1	12.7
2021-04-30	6	CO-GUNNISON	2021-03-01	6	17593	CO	2021-01-30	0	0	2021-03-31	414	2373	0	207.0	1186.5	1.2	6.7	0.0
2021-04-30	0	CO-HINSDALE	2021-03-01	0	808	CO	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	17	CO-HUERFANO	2021-03-01	16	6883	CO	2021-01-30	0	0	2021-03-31	141	665	1	70.5	332.5	1.0	4.8	14.5
2021-04-30	0	CO-JACKSON	2021-03-01	0	1389	CO	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	750	CO-JEFFERSON	2021-03-01	720	583283	CO	2021-01-30	998	3476	2021-03-31	3229	6978	30	2113.5	5227.0	0.4	0.9	5.1
2021-04-30	3	CO-KIOWA	2021-03-01	3	1458	CO	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	11	CO-KIT CARSON	2021-03-01	10	7121	CO	2021-01-30	0	0	2021-03-31	69	470	1	34.5	235.0	0.5	3.3	14.0
2021-04-30	39	CO-LA PLATA	2021-03-01	37	56564	CO	2021-01-30	173	792	2021-03-31	4665	11733	2	2419.0	6262.5	4.3	11.1	3.5
2021-04-30	0	CO-LAKE	2021-03-01	0	7987	CO	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	233	CO-LARIMER	2021-03-01	222	360428	CO	2021-01-30	408	2028	2021-03-31	2262	4594	11	1335.0	3311.0	0.4	0.9	3.1
2021-04-30	11	CO-LAS ANIMAS	2021-03-01	11	14420	CO	2021-01-30	0	0	2021-03-31	201	2266	0	100.5	1133.0	0.7	7.9	0.0
2021-04-30	4	CO-LINCOLN	2021-03-01	3	5680	CO	2021-01-30	0	0	2021-03-31	258	456	1	129.0	228.0	2.3	4.0	17.6
2021-04-30	67	CO-LOGAN	2021-03-01	65	21974	CO	2021-01-30	0	0	2021-03-31	121	1196	2	60.5	598.0	0.3	2.7	9.1
2021-04-30	212	CO-MESA	2021-03-01	199	155603	CO	2021-01-30	692	2386	2021-03-31	3474	4540	13	2083.0	3463.0	1.3	2.2	8.4
2021-04-30	1	CO-MINERAL	2021-03-01	1	773	CO	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	22	CO-MOFFAT	2021-03-01	22	13144	CO	2021-01-30	0	0	2021-03-31	102	985	0	51.0	492.5	0.4	3.7	0.0
2021-04-30	24	CO-MONTEZUMA	2021-03-01	22	26408	CO	2021-01-30	302	951	2021-03-31	1991	5421	2	1146.5	3186.0	4.3	12.1	7.6
2021-04-30	57	CO-MONTROSE	2021-03-01	53	43322	CO	2021-01-30	0	0	2021-03-31	2055	4564	4	1027.5	2282.0	2.4	5.3	9.2
2021-04-30	93	CO-MORGAN	2021-03-01	90	28941	CO	2021-01-30	0	0	2021-03-31	852	3355	3	426.0	1677.5	1.5	5.8	10.4
2021-04-30	64	CO-OTERO	2021-03-01	62	18201	CO	2021-01-30	0	0	2021-03-31	201	1513	2	100.5	756.5	0.6	4.2	11.0
2021-04-30	3	CO-OURAY	2021-03-01	3	5001	CO	2021-01-30	0	0	2021-03-31	459	893	0	229.5	446.5	4.6	8.9	0.0
2021-04-30	5	CO-PARK	2021-03-01	5	18955	CO	2021-01-30	0	0	2021-03-31	315	1657	0	157.5	828.5	0.8	4.4	0.0
2021-04-30	13	CO-PHILLIPS	2021-03-01	12	4367	CO	2021-01-30	0	0	2021-03-31	0	0	1	0.0	0.0	0.0	0.0	22.9
2021-04-30	4	CO-PITKIN	2021-03-01	4	17894	CO	2021-01-30	0	0	2021-03-31	673	2189	0	336.5	1094.5	1.9	6.1	0.0
2021-04-30	21	CO-PROWERS	2021-03-01	21	12106	CO	2021-01-30	0	0	2021-03-31	141	865	0	70.5	432.5	0.6	3.6	0.0
2021-04-30	376	CO-PUEBLO	2021-03-01	363	169823	CO	2021-01-30	84	522	2021-03-31	1180	2007	13	632.0	1264.5	0.4	0.7	7.7
2021-04-30	4	CO-RIO BLANCO	2021-03-01	3	6342	CO	2021-01-30	0	0	2021-03-31	53	296	1	26.5	148.0	0.4	2.3	15.8
2021-04-30	14	CO-RIO GRANDE	2021-03-01	13	11296	CO	2021-01-30	0	0	2021-03-31	299	1727	1	149.5	863.5	1.3	7.6	8.9
2021-04-30	20	CO-ROUTT	2021-03-01	19	25560	CO	2021-01-30	0	0	2021-03-31	1508	5598	1	754.0	2799.0	2.9	11.0	3.9
2021-04-30	4	CO-SAGUACHE	2021-03-01	4	6938	CO	2021-01-30	0	0	2021-03-31	54	484	0	27.0	242.0	0.4	3.5	0.0
2021-04-30	0	CO-SAN JUAN	2021-03-01	0	748	CO	2021-01-30	0	0	2021-03-31	0	0	0	0.0	0.0	0.0	0.0	0.0
2021-04-30	0	CO-SAN MIGUEL	2021-03-01	0	8105	CO	2021-01-30	0	0	2021-03-31	862	2656	0	431.0	1328.0	5.3	16.4	0.0
2021-04-30	2	CO-SEDGWICK	2021-03-01	2	2260	CO	2021-01-30	84	101	2021-03-31	95	243	0	89.5	172.0	4.0	7.6	0.0
2021-04-30	7	CO-SUMMIT	2021-03-01	7	30631	CO	2021-01-30	0	0	2021-03-31	1743	6713	0	871.5	3356.5	2.8	11.0	0.0
2021-04-30	14	CO-TELLER	2021-03-01	14	25529	CO	2021-01-30	0	0	2021-03-31	439	2112	0	219.5	1056.0	0.9	4.1	0.0
2021-04-30	12	CO-WASHINGTON	2021-03-01	12	4875	CO	2021-01-30	0	0	2021-03-31	30	218	0	15.0	109.0	0.3	2.2	0.0
2021-04-30	334	CO-WELD	2021-03-01	319	333983	CO	2021-01-30	0	0	2021-03-31	1305	2688	15	652.5	1344.0	0.2	0.4	4.5
2021-04-30	17	CO-YUMA	2021-03-01	17	10047	CO	2021-01-30	0	0	2021-03-31	30	787	0	15.0	393.5	0.1	3.9	0.0
2021-04-30	2165	CT-FAIRFIELD	2021-03-01	2056	942426	CT	2021-01-30	9786	36259	2021-03-31	169159	319954	109	89472.5	178106.5	9.5	18.9	11.6
2021-04-30	2394	CT-HARTFORD	2021-03-01	2284	889226	CT	2021-01-30	12019	46598	2021-03-31	184343	314630	110	98181.0	180614.0	11.0	20.3	12.4
2021-04-30	293	CT-LITCHFIELD	2021-03-01	279	179610	CT	2021-01-30	1907	7333	2021-03-31	39805	67027	14	20856.0	37180.0	11.6	20.7	7.8
2021-04-30	362	CT-MIDDLESEX	2021-03-01	341	161657	CT	2021-01-30	2382	8619	2021-03-31	42735	69524	21	22558.5	39071.5	14.0	24.2	13.0
2021-04-30	2069	CT-NEW HAVEN	2021-03-01	1925	851948	CT	2021-01-30	16205	53787	2021-03-31	184265	299267	144	100235.0	176527.0	11.8	20.7	16.9
2021-04-30	441	CT-NEW LONDON	2021-03-01	411	264999	CT	2021-01-30	3734	18223	2021-03-31	62794	100882	30	33264.0	59552.5	12.6	22.5	11.3
2021-04-30	182	CT-TOLLAND	2021-03-01	165	150600	CT	2021-01-30	1298	5445	2021-03-31	29164	50875	17	15231.0	28160.0	10.1	18.7	11.3
2021-04-30	191	CT-WINDHAM	2021-03-01	180	116540	CT	2021-01-30	868	4393	2021-03-31	21804	36549	11	11336.0	20471.0	9.7	17.6	9.4
2021-04-30	334	DE-KENT	2021-03-01	295	183643	DE	2021-01-30	2041	13997	2021-03-31	23795	43123	39	12918.0	28560.0	7.0	15.6	21.2
2021-04-30	808	DE-NEW CASTLE	2021-03-01	695	561531	DE	2021-01-30	8470	40899	2021-03-31	82472	156927	113	45471.0	98913.0	8.1	17.6	20.1
2021-04-30	483	DE-SUSSEX	2021-03-01	432	241635	DE	2021-01-30	3288	20910	2021-03-31	49844	89545	51	26566.0	55227.5	11.0	22.9	21.1
2021-04-30	1105	DC-DISTRICT OF COLUMBIA	2021-03-01	1019	712816	DC	2021-01-30	7272	39722	2021-03-31	96516	183377	86	51894.0	111549.5	7.3	15.6	12.1
2021-04-30	1105	DC-DISTRICT OF COLUMBIA	2021-03-01	1019	712816	DC	2021-01-30	7272	39722	2021-03-31	96516	183377	86	51894.0	111549.5	7.3	15.6	12.1
2021-04-30	275	FL-ALACHUA	2021-03-01	234	271218	FL	2021-01-30	12435	34115	2021-03-31	54459	84055	41	33447.0	59085.0	12.3	21.8	15.1
2021-04-30	60	FL-BAKER	2021-03-01	56	29566	FL	2021-01-30	229	1659	2021-03-31	2826	4211	4	1527.5	2935.0	5.2	9.9	13.5
2021-04-30	385	FL-BAY	2021-03-01	344	171322	FL	2021-01-30	827	13663	2021-03-31	25852	41054	41	13339.5	27358.5	7.8	16.0	23.9
2021-04-30	56	FL-BRADFORD	2021-03-01	52	28593	FL	2021-01-30	244	1684	2021-03-31	3055	4395	4	1649.5	3039.5	5.8	10.6	14.0
2021-04-30	861	FL-BREVARD	2021-03-01	746	608459	FL	2021-01-30	8798	47850	2021-03-31	99269	170262	115	54033.5	109056.0	8.9	17.9	18.9
2021-04-30	2894	FL-BROWARD	2021-03-01	2399	1958105	FL	2021-01-30	31157	147213	2021-03-31	301537	537489	495	166347.0	342351.0	8.5	17.5	25.3
2021-04-30	43	FL-CALHOUN	2021-03-01	40	14078	FL	2021-01-30	189	1440	2021-03-31	1854	2506	3	1021.5	1973.0	7.3	14.0	21.3
2021-04-30	416	FL-CHARLOTTE	2021-03-01	370	194711	FL	2021-01-30	2212	15249	2021-03-31	40654	81678	46	21433.0	48463.5	11.0	24.9	23.6
2021-04-30	439	FL-CITRUS	2021-03-01	404	153010	FL	2021-01-30	1824	14236	2021-03-31	30206	49660	35	16015.0	31948.0	10.5	20.9	22.9
2021-04-30	336	FL-CLAY	2021-03-01	304	221770	FL	2021-01-30	3051	13728	2021-03-31	28540	47607	32	15795.5	30667.5	7.1	13.8	14.4
2021-04-30	527	FL-COLLIER	2021-03-01	463	392973	FL	2021-01-30	5258	35867	2021-03-31	84311	136556	64	44784.5	86211.5	11.4	21.9	16.3
2021-04-30	168	FL-COLUMBIA	2021-03-01	157	72654	FL	2021-01-30	754	5510	2021-03-31	9687	13142	11	5220.5	9326.0	7.2	12.8	15.1
2021-04-30	93	FL-DESOTO	2021-03-01	75	38520	FL	2021-01-30	235	2444	2021-03-31	3756	7732	18	1995.5	5088.0	5.2	13.2	46.7
2021-04-30	24	FL-DIXIE	2021-03-01	21	17057	FL	2021-01-30	53	950	2021-03-31	1907	2747	3	980.0	1848.5	5.7	10.8	17.6
2021-04-30	1386	FL-DUVAL	2021-03-01	1175	966728	FL	2021-01-30	19677	87408	2021-03-31	156850	258982	211	88263.5	173195.0	9.1	17.9	21.8
2021-04-30	678	FL-ESCAMBIA	2021-03-01	631	322364	FL	2021-01-30	4179	29256	2021-03-31	50871	82069	47	27525.0	55662.5	8.5	17.3	14.6
2021-04-30	110	FL-FLAGLER	2021-03-01	92	118451	FL	2021-01-30	1190	10218	2021-03-31	25136	38938	18	13163.0	24578.0	11.1	20.7	15.2
2021-04-30	17	FL-FRANKLIN	2021-03-01	17	12201	FL	2021-01-30	74	1303	2021-03-31	2381	3265	0	1227.5	2284.0	10.1	18.7	0.0
2021-04-30	93	FL-GADSDEN	2021-03-01	86	45277	FL	2021-01-30	680	4571	2021-03-31	8041	12039	7	4360.5	8305.0	9.6	18.3	15.5
